crop,state,costofcultivation/hectarea2fl,costofcultivation/hectarec2,costofproduction/quintalc2,yieldquintal/hectare,production200607,production200708,production200809,production200910,production201011,area200607,area200708,area200809,area200910,area201011,yield200607,yield200708,yield200809,yield200910,yield201011,variety,season/durationindays,unnamed4,200405,200506,200607,200708,200809,200910,201011,201112,frequency,unit,31993,31994,31995,31996,31997,31998,31999,32000,32001,32002,32003,32004,32005,32006,32007,32008,32009,32010,32011,32012,32013,32014
agricultural production foodgrains coarse cereals area jharkhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",ha mn,,,,,,,,,,,,0.25,0.25,0.22,0.29,0.29,0.26,0.21,0.25,0.23,0.25,
agricultural production foodgrains coarse cereals area karnataka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",ha mn,,,,,,,,,,,,3.66,3.91,3.88,3.41,3.8,3.59,3.71,3.65,3.48,3.59,
agricultural production foodgrains coarse cereals area madhya pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",ha mn,,,,,,,,,,,,2.34,2.19,2.04,2.02,1.96,1.89,1.8,1.76,1.77,1.64,
agricultural production foodgrains coarse cereals area maharashtra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",ha mn,,,,,,,,,,,,6.49,6.95,6.87,6.86,6.32,5.79,6.19,6.17,5.2,4.69,
agricultural production foodgrains coarse cereals area orissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",ha mn,,,,,,,,,,,,0.17,0.18,0.17,0.16,0.17,0.16,0.17,0.21,0.19,0.18,
agricultural production foodgrains coarse cereals area punjab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",ha mn,,,,,,,,,,,,0.19,0.19,0.18,0.18,0.18,0.18,0.16,0.15,0.14,0.15,
agricultural production foodgrains coarse cereals area rajasthan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",ha mn,,,,,,,,,,,,7.9,6.37,6.77,6.82,7.02,7.1,7.23,7.7,6.91,5.98,
agricultural production foodgrains coarse cereals area tamil nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",ha mn,,,,,,,,,,,,0.95,0.82,0.74,0.7,0.7,0.72,0.65,0.63,0.64,0.7,
agricultural production foodgrains coarse cereals area uttar pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",ha mn,,,,,,,,,,,,2.39,2.15,2.15,2.2,2.1,1.99,1.93,2.06,2.03,2.0,
agricultural production foodgrains coarse cereals area uttaranchal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",ha mn,,,,,,,,,,,,0.3,0.29,0.27,0.26,0.26,0.27,0.26,0.26,0.25,0.25,
agricultural production foodgrains coarse cereals area west bengal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",ha mn,,,,,,,,,,,,0.06,0.07,0.07,0.11,0.1,0.11,0.11,0.1,0.11,0.12,
agricultural production foodgrains coarse cereals area others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",ha mn,,,,,,,,,,,,0.22,0.25,4.13,3.7,0.27,0.26,0.26,0.37,0.29,0.27,
agricultural production foodgrains coarse cereals volume andhra pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,3498.0,2771.0,3862.0,3001.0,4274.0,4716.0,3318.0,4348.8,4230.0,5440.0,
agricultural production foodgrains coarse cereals volume arunachal pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,65.4,69.6,70.4,75.8,75.8,76.4,80.3,84.9,76.8,77.7,,,,,
agricultural production foodgrains coarse cereals volume assam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,18.0,18.0,17.6,18.0,17.0,15.4,17.0,17.0,16.0,17.0,
agricultural production foodgrains coarse cereals volume bihar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,1513.3,1501.9,1405.5,1759.7,1498.5,1751.3,1508.1,1338.2,1650.0,2370.0,
agricultural production foodgrains coarse cereals volume chhattisgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,212.9,189.5,159.3,178.3,229.7,184.4,181.8,205.4,210.0,240.0,
agricultural production foodgrains coarse cereals volume goa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,1.9,1.3,1.1,1.1,1.2,1.1,1.0,0.8,0.7,0.8,,,,,
agricultural production foodgrains coarse cereals volume gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,2635.4,1734.5,1836.0,1516.0,2151.0,1976.0,1600.0,1755.2,2230.0,2070.0,
agricultural production foodgrains coarse cereals volume haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,1146.0,882.0,813.0,1197.0,1357.0,1329.4,1132.0,1369.0,1390.0,1000.0,
agricultural production foodgrains coarse cereals volume himachal pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,771.8,788.2,570.7,728.2,896.2,712.1,563.5,713.5,750.0,670.0,
agricultural production foodgrains coarse cereals volume jammu and kashmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,552.7,517.3,467.7,512.3,499.5,660.4,513.3,550.7,530.0,540.0,
agricultural production foodgrains coarse cereals volume jharkhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,342.0,324.1,259.6,332.0,386.4,333.9,216.9,268.2,330.0,410.0,
agricultural production foodgrains coarse cereals volume karnataka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,3346.4,5977.0,6564.0,5055.0,6943.0,6254.0,5895.0,7501.0,6810.0,6150.0,
agricultural production foodgrains coarse cereals volume kerala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,4.0,0.9,1.5,1.1,2.8,1.7,0.9,0.7,0.6,0.3,
agricultural production foodgrains coarse cereals volume madhya pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,3353.8,2330.0,2348.4,1849.6,2122.5,2149.9,2041.2,2166.3,2470.0,2530.0,
agricultural production foodgrains coarse cereals volume maharashtra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,4750.0,5696.7,6087.0,6141.0,7093.0,5971.6,6293.3,6959.0,6120.0,4360.0,
agricultural production foodgrains coarse cereals volume manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,10.7,10.9,10.1,8.5,7.5,8.9,7.9,7.9,8.4,11.5,,,,,
agricultural production foodgrains coarse cereals volume meghalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,26.4,26.6,27.4,28.2,28.1,26.3,26.4,27.2,27.4,27.8,,,,,
agricultural production foodgrains coarse cereals volume mizoram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,9.9,16.4,16.7,14.9,20.3,15.7,22.7,21.0,0.7,9.3,,,,,
agricultural production foodgrains coarse cereals volume nagaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,52.1,61.6,73.4,118.0,108.3,105.5,120.1,126.4,139.4,127.3,,,,,
agricultural production foodgrains coarse cereals volume orissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,143.0,169.1,159.9,162.4,210.4,191.7,230.4,364.0,260.0,290.0,
agricultural production foodgrains coarse cereals volume punjab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,545.0,504.0,472.0,552.0,583.1,575.1,527.1,540.0,550.0,530.0,
agricultural production foodgrains coarse cereals volume rajasthan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,9674.8,4956.4,4528.6,5501.9,7121.4,7325.7,3907.2,7995.5,7460.0,6910.0,
agricultural production foodgrains coarse cereals volume sikkim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,60.8,66.5,61.0,59.9,63.8,67.4,63.7,63.7,72.6,66.2,,,,,
agricultural production foodgrains coarse cereals volume tamil nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,983.0,868.0,730.2,1361.9,1357.1,1755.1,1642.0,1878.2,2320.0,1650.0,
agricultural production foodgrains coarse cereals volume tripura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,1.0,1.6,2.1,2.2,2.2,3.0,2.2,2.4,2.1,2.0,,,,,
agricultural production foodgrains coarse cereals volume union territories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,3.2,8.2,12.6,10.7,13.0,20.0,17.5,17.8,16.0,19.0,,,,,
agricultural production foodgrains coarse cereals volume uttar pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,3260.7,3391.8,2971.2,3084.4,3058.9,3080.2,2968.8,3216.6,3570.0,3690.0,
agricultural production foodgrains coarse cereals volume uttaranchal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,381.0,358.0,323.0,344.0,339.0,347.0,297.0,334.0,330.0,340.0,
agricultural production foodgrains coarse cereals volume west bengal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",Ton th,,,,,,,,,,,,150.0,162.0,150.3,274.7,265.8,365.4,404.0,407.9,380.0,630.0,
agricultural production foodgrains coarse cereals yield andhra pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,2139.0,2026.0,2772.0,2305.0,3336.0,3713.0,2586.0,3895.0,3384.0,3858.0,
agricultural production foodgrains coarse cereals yield bihar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,2275.0,2293.0,2021.0,2555.0,2185.0,2577.0,2277.0,2145.0,2324.0,3292.0,
agricultural production foodgrains coarse cereals yield chhattisgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,618.0,535.0,460.0,537.0,712.0,657.0,669.0,821.0,778.0,923.0,
agricultural production foodgrains coarse cereals yield gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,1492.0,1083.0,1142.0,928.0,1373.0,1371.0,1140.0,1355.0,1403.0,1656.0,
agricultural production foodgrains coarse cereals yield haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,1494.0,1249.0,1124.0,1567.0,1762.0,1760.0,1592.0,1756.0,2014.0,1923.0,
agricultural production foodgrains coarse cereals yield himachal pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,2298.0,2170.0,1715.0,2180.0,2689.0,2166.0,1737.0,2121.0,2344.0,2161.0,
agricultural production foodgrains coarse cereals yield jammu and kashmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,1557.0,1437.0,1344.0,1396.0,1440.0,1819.0,1438.0,1571.0,1514.0,1543.0,
agricultural production foodgrains coarse cereals yield jharkhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,1390.0,1291.0,1165.0,1126.0,1349.0,1266.0,1043.0,1120.0,1435.0,1640.0,
agricultural production foodgrains coarse cereals yield karnataka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,943.0,1530.0,1693.0,1481.0,1829.0,1742.0,1591.0,2151.0,1957.0,1713.0,
agricultural production foodgrains coarse cereals yield madhya pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,1446.0,1062.0,1150.0,918.0,1082.0,1140.0,1136.0,1233.0,1395.0,1543.0,
agricultural production foodgrains coarse cereals yield maharashtra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,797.0,820.0,887.0,895.0,1122.0,1031.0,1017.0,1186.0,1177.0,930.0,
agricultural production foodgrains coarse cereals yield orissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,856.0,933.0,968.0,1025.0,1219.0,1180.0,1357.0,1714.0,1368.0,1611.0,
agricultural production foodgrains coarse cereals yield punjab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,2904.0,2714.0,2697.0,3033.0,3311.0,3284.0,3315.0,3600.0,3929.0,3533.0,
agricultural production foodgrains coarse cereals yield rajasthan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,1224.0,778.0,669.0,807.0,1015.0,1031.0,541.0,1051.0,1080.0,1156.0,
agricultural production foodgrains coarse cereals yield tamil nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,1095.0,1054.0,985.0,1951.0,1943.0,2424.0,2516.0,2476.0,3625.0,2357.0,
agricultural production foodgrains coarse cereals yield uttar pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,1366.0,1577.0,1383.0,1404.0,1454.0,1550.0,1541.0,1563.0,1759.0,1845.0,
agricultural production foodgrains coarse cereals yield uttaranchal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,1274.0,1222.0,1188.0,1318.0,1319.0,1280.0,1160.0,1328.0,1320.0,1360.0,
agricultural production foodgrains coarse cereals yield west bengal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual, Ending mar Of Each Year",kg/ha,,,,,,,,,,,,1905.0,2443.0,2132.0,2589.0,2729.0,3319.0,3531.0,3700.0,3455.0,5250.0,
